141,0.5,11.13,-1.4857,0.98679,2.6538,421.68,100.94,0.22618,16.12,0.31987,0.54389,14.41,14.633,15.263,3.9886,365.93
141,1,10.53,-3.3143,1.0134,1.4397,432.56,100.92,0.11471,16.09,0.32025,0.54389,14.38,14.6,15.22,3.9886,359.01
141,1.5,10.4,-1.0286,1.0171,2.1681,427.8,100.9,0.15062,16.05,0.32056,0.54389,14.283,14.52,15.157,3.9886,360.67
141,2,11.34,-0.28571,1.0018,4.0628,418.25,100.89,0.32356,15.973,0.32095,0.54389,14.203,14.42,15.053,3.9886,368.61
141,2.5,11.35,-1.1429,1.0135,4.0178,416.05,100.9,0.32274,15.927,0.32133,0.54389,14.16,14.37,14.993,3.9886,368.85
141,3,11.05,-1.1429,1.0195,1.3724,423.54,100.92,0.11501,15.9,0.32165,0.54389,14.17,14.367,14.963,3.9886,366.66
141,3.5,11.04,-0.45714,1.0206,2.1006,422.51,100.91,0.18567,15.86,0.32197,0.54389,14.183,14.36,14.927,3.9886,367.29
141,4,11.1,-0.91429,1.038,2.5576,422.71,100.91,0.2041,15.82,0.32222,0.54389,14.18,14.343,14.887,3.9886,367.62
141,4.5,10.98,-1.6,1.0193,2.4743,420.47,100.9,0.23328,15.79,0.32248,0.54389,14.16,14.33,14.867,3.9886,365.58
141,5,10.78,-0.28571,0.9963,1.9037,423.3,100.91,0.13601,15.757,0.32286,0.54389,14.117,14.297,14.833,3.9886,363.93
141,5.5,10.41,15.314,1.0216,2.5978,424.06,100.92,0.21268,15.727,0.32305,0.54389,14.077,14.257,14.807,3.9886,362.73
141,6,11.04,80.971,1.02,3.4162,418.03,100.93,0.31257,15.68,0.32337,0.54389,14.03,14.203,14.747,3.9886,367.37
141,6.5,11.43,174.97,1.0181,3.8516,413.84,100.91,0.35427,15.637,0.32363,0.54389,14.047,14.197,14.707,3.9886,370.98
141,7,11.76,301.77,1.0088,4.2966,411.69,100.9,0.36306,15.603,0.32375,0.54389,14.087,14.223,14.693,3.9886,374.37
141,7.5,12.33,275.31,1.0256,3.5364,410.89,100.91,0.34603,15.563,0.32395,0.54389,14.23,14.307,14.693,3.9886,379.17
141,8,12.56,351.26,1.0295,3.6065,409.76,100.91,0.32987,15.563,0.3242,0.54389,14.417,14.46,14.753,3.9886,382.29
141,8.5,12.34,216.4,1.0136,3.0749,410.83,100.91,0.27396,15.567,0.3242,0.54389,14.58,14.6,14.827,3.9886,378.62
141,9,12.81,301.26,1.0494,3.0899,408.32,100.91,0.32435,15.55,0.3242,0.54389,14.7,14.7,14.877,3.9886,382.62
141,9.5,13.79,605.71,1.083,5.4645,407.15,100.9,0.50851,15.53,0.32427,0.54389,14.93,14.863,14.937,3.9886,392.47
141,10,14.36,821.14,1.1004,5.5584,412.61,100.87,0.5407,15.523,0.32414,0.54389,15.42,15.207,15.057,3.9886,399.41
141,10.5,12.46,247.66,1.0801,4.9147,415.94,100.89,0.44643,15.623,0.32407,0.54389,15.727,15.573,15.31,3.9886,379.56
141,11,13.43,889.14,1.1704,4.6655,402.75,100.88,0.45393,15.593,0.32414,0.54389,15.78,15.617,15.38,3.9886,401.02
141,11.5,14.9,982.86,1.155,6.0705,403.16,100.83,0.60148,15.587,0.32414,0.54389,16.457,16.08,15.537,3.9886,406.57
141,12,14.43,653.71,1.1366,6.4111,406.89,100.82,0.63416,15.673,0.32407,0.54389,17.127,16.677,15.863,3.9886,396.05
141,12.5,14.42,797.71,1.1281,6.6246,402.64,100.79,0.58958,15.747,0.32407,0.54389,17.117,16.813,16.103,3.9886,397.2
141,13,15.56,924.57,1.1134,7.1638,404.42,100.74,0.73761,15.757,0.32414,0.54389,17.813,17.207,16.277,3.9886,406.11
141,13.5,14.17,392.06,1.0758,7.1835,409.39,100.72,0.65912,15.89,0.32388,0.54389,17.877,17.473,16.56,3.9886,387.43
141,14,15.45,999.43,1.1259,8.041,404.81,100.67,0.71648,15.93,0.32414,0.54389,17.763,17.393,16.643,3.9886,401.71
141,14.5,15.15,597.71,1.0681,8.7522,406.04,100.64,0.84292,16.003,0.32414,0.54389,17.843,17.49,16.75,3.9886,394.8
141,15,15.56,820,1.0681,9.071,405.81,100.61,0.83811,16.08,0.32407,0.54389,17.593,17.367,16.807,3.9886,402.28
141,15.5,15.37,692.57,1.0597,8.9165,404.8,100.59,0.85514,16.15,0.32401,0.54389,17.577,17.363,16.847,3.9886,400.06
141,16,14.94,522.29,1.0582,9.0147,405.18,100.54,0.85511,16.243,0.32395,0.54389,17.46,17.323,16.9,3.9886,394.55
141,16.5,14.74,484.57,1.0528,10.145,405.78,100.49,0.88669,16.29,0.32407,0.54389,17.243,17.167,16.873,3.9886,393.04
141,17,14.72,439.54,1.0403,9.6369,404.52,100.47,0.85781,16.34,0.32407,0.54389,16.98,16.977,16.83,3.9886,392.14
141,17.5,14.35,330.4,1.0296,9.2435,404.47,100.49,0.83837,16.38,0.32407,0.54389,16.763,16.797,16.757,3.9886,388.36
141,18,13.88,233.77,1.0351,8.5243,404.66,100.48,0.74667,16.42,0.32414,0.54389,16.533,16.613,16.68,3.9886,384.08
141,18.5,13.39,135.77,1.035,7.8088,405.19,100.48,0.72957,16.433,0.32427,0.54389,16.29,16.413,16.577,3.9886,379.45
141,19,12.77,53.6,1.0359,7.2273,406.12,100.48,0.67467,16.443,0.32459,0.54389,16.03,16.2,16.463,3.9886,374.74
141,19.5,12.06,4.3429,1.0412,5.9848,407.41,100.52,0.55417,16.453,0.32465,0.54389,15.783,16,16.35,3.9886,370.28
141,20,11.69,-3.0286,1.0375,5.843,406.97,100.53,0.55307,16.433,0.32471,0.54389,15.543,15.783,16.213,3.9886,368.13
141,20.5,11.77,-1.9429,1.0346,5.9439,406.8,100.55,0.54435,16.403,0.32491,0.54389,15.327,15.567,16.067,3.9886,369.76
141,21,11.85,-1.6,1.0293,5.1437,408.28,100.57,0.46723,16.357,0.3251,0.54389,15.167,15.4,15.927,3.9886,370.67
141,21.5,11.72,-1.7143,1.0396,5.0871,408.55,100.58,0.46798,16.337,0.3251,0.54389,15.06,15.287,15.827,3.9886,370.07
141,22,11.61,-2.2286,1.0252,5.8455,407.85,100.58,0.53669,16.307,0.3251,0.54389,14.947,15.177,15.73,3.9886,369.01
141,22.5,11.6,-0.97143,1.0303,5.8273,407.98,100.58,0.5861,16.267,0.3251,0.54389,14.813,15.05,15.633,3.9886,370.81
141,23,11.46,-1.4286,1.027,5.6138,408.07,100.57,0.56827,16.23,0.32529,0.54389,14.727,14.957,15.54,3.9886,369.78
141,23.5,11.39,-1.0286,1.0326,5.4072,408.31,100.55,0.53287,16.193,0.32542,0.54389,14.647,14.87,15.463,3.9886,369.8
141,24,11.28,-1.2,1.0392,5.3505,408.67,100.53,0.49877,16.153,0.32555,0.54389,14.57,14.793,15.387,3.9886,369.13
142,0.5,11.05,-2.1714,1.049,4.727,409.64,100.51,0.44378,16.113,0.32555,0.30766,14.507,14.727,15.32,4.0461,367.82
142,1,10.55,-2.1714,1.0643,4.4515,410,100.5,0.42628,16.087,0.32555,0.30766,14.453,14.683,15.273,4.0461,363.9
142,1.5,10.36,-1.8286,1.0559,3.5076,410,100.5,0.34062,16.043,0.32555,0.30766,14.377,14.6,15.197,4.0461,362.6
142,2,10.17,-1.2571,1.0463,3.2307,410,100.49,0.29257,16,0.32561,0.30766,14.297,14.523,15.13,4.0461,361.46
142,2.5,9.94,-1.0857,1.0425,2.0894,561.88,100.49,0.19499,15.957,0.32574,0.30766,14.227,14.447,15.063,4.0461,360.65
142,3,10,-1.0286,1.0467,2.7403,410,100.49,0.27855,15.913,0.32587,0.30766,14.173,14.39,15,4.0461,361.99
142,3.5,9.88,-1.4286,1.0481,2.0533,410,100.5,0.19649,15.877,0.326,0.30766,14.117,14.333,14.943,4.0461,360.92
142,4,9.37,-3.1429,1.0293,0.94422,410,100.5,0.061984,15.85,0.326,0.30766,14.067,14.29,14.903,4.0461,354.51
142,4.5,8.65,-2.8,0.9872,1.7777,410,100.5,0.12461,15.823,0.326,0.30766,13.903,14.177,14.843,4.0461,349
142,5,8.25,-1.2571,0.96734,1.7009,410,100.51,0.037804,15.777,0.32606,0.30766,13.727,14.02,14.75,4.0461,347.38
142,5.5,7.983,11.829,0.95958,1.3416,434.64,100.53,0.046585,15.74,0.32606,0.30766,13.503,13.843,14.65,4.0461,342.11
142,6,9.09,108,1.0135,1.5745,447,100.57,0.10618,15.667,0.32606,0.30766,13.27,13.63,14.5,4.0461,350.14
142,6.5,9.57,208.63,1.0289,2.5978,434.73,100.58,0.23732,15.567,0.32606,0.30766,13.243,13.523,14.35,4.0461,362.47
142,7,9.77,281.66,1.0634,3.5739,430.14,100.6,0.3075,15.523,0.326,0.30766,13.413,13.61,14.313,4.0461,367.95
142,7.5,9.68,218.69,1.0834,3.7717,411.58,100.62,0.29993,15.493,0.326,0.30766,13.637,13.763,14.333,4.0461,369.67
142,8,10.39,304,1.1147,3.9016,405.68,100.63,0.33932,15.457,0.326,0.30766,13.84,13.92,14.37,4.0461,373.84
142,8.5,11.5,465.71,1.1377,3.7499,404.01,100.63,0.33623,15.407,0.32606,0.30766,14.087,14.1,14.417,4.0461,382.16
142,9,12.87,606.86,1.1508,3.9114,400.67,100.61,0.36774,15.377,0.326,0.30766,14.427,14.36,14.51,4.0461,390.95
142,9.5,13.97,705.71,1.1172,4.4934,399.15,100.59,0.36393,15.377,0.32587,0.30766,14.803,14.683,14.667,4.0461,396.27
142,10,14.44,730.86,1.1112,4.1564,398.06,100.59,0.34682,15.39,0.32587,0.30766,15.21,15.023,14.843,4.0461,398.45
142,10.5,15.46,928.57,1.1356,3.7783,398.98,100.56,0.36901,15.403,0.32568,0.30766,15.743,15.447,15.047,4.0461,408.75
142,11,16.01,856.57,1.1573,4.0455,398.5,100.55,0.32347,15.453,0.32536,0.30766,16.367,15.98,15.323,4.0461,410.56
142,11.5,16.87,989.71,1.1645,4.6678,398.84,100.52,0.37417,15.503,0.32516,0.30766,17.123,16.587,15.65,4.0461,415.86
142,12,17.82,979.43,1.1877,4.2322,398.42,100.5,0.34906,15.56,0.32497,0.30766,17.917,17.233,16.007,4.0461,419.19
142,12.5,18.38,924.57,1.1799,4.6784,399.32,100.49,0.38718,15.627,0.32452,0.30766,18.637,17.853,16.38,4.0461,421.24
142,13,19.04,886.86,1.1007,5.2592,398.36,100.46,0.41985,15.723,0.32439,0.30766,18.92,18.217,16.723,4.0461,418.9
142,13.5,19.98,957.71,1.0839,5.832,398.22,100.45,0.44367,15.823,0.32407,0.30766,19.26,18.533,17.02,4.0461,424.22
142,14,20.73,964,1.0424,5.6266,396.92,100.43,0.49646,15.94,0.32369,0.30766,19.36,18.727,17.27,4.0461,427.24
142,14.5,20.49,576.57,1.004,5.1076,396.78,100.4,0.39236,16.073,0.32363,0.30766,19.29,18.777,17.463,4.0461,417.69
142,15,21.2,665.14,1.0166,4.8043,395.82,100.36,0.36762,16.193,0.32343,0.30766,19.043,18.663,17.57,4.0461,422.01
142,15.5,21.06,414.69,1.0032,4.1641,394.04,100.32,0.31071,16.307,0.32324,0.30766,18.917,18.59,17.64,4.0461,415.53
142,16,20.84,410.23,1.0335,4.4348,393.17,100.31,0.36156,16.427,0.32318,0.30766,18.787,18.52,17.693,4.0461,414.27
142,16.5,21.21,485.71,0.99458,4.8371,394.74,100.3,0.36158,16.507,0.32324,0.30766,18.637,18.41,17.703,4.0461,416.93
142,17,21.26,321.31,0.98021,4.2554,397.43,100.29,0.34134,16.577,0.32318,0.30766,18.537,18.33,17.697,4.0461,414.08
142,17.5,20.26,184.74,1.034,3.4607,398.71,100.29,0.24374,16.693,0.32331,0.30766,18.387,18.253,17.737,4.0461,406.14
142,18,19.27,110.51,1.0864,2.8943,402.57,100.3,0.18454,16.773,0.32363,0.30766,18.19,18.117,17.713,4.0461,399.28
142,18.5,18.25,85.314,1.2405,3.154,407.82,100.3,0.26932,16.817,0.32363,0.30766,18.01,17.957,17.653,4.0461,397
142,19,17.68,58.571,1.2249,2.9996,412.31,100.31,0.26312,16.87,0.32369,0.30766,17.853,17.823,17.6,4.0461,395.25
142,19.5,16.73,10,1.2086,2.4468,420.63,100.33,0.19537,16.91,0.32395,0.30766,17.67,17.673,17.53,4.0461,387.38
142,20,15.5,-3.4857,1.2083,1.8893,431.23,100.34,0.094683,16.95,0.32407,0.30766,17.43,17.5,17.46,4.0461,378.33
142,20.5,14.84,-2.9714,1.2047,1.9233,432.89,100.35,0.10175,16.947,0.32414,0.30766,17.12,17.25,17.333,4.0461,373.89
142,21,14.87,-1.0286,1.2345,2.1219,431.49,100.33,0.14956,16.927,0.3242,0.30766,16.847,16.99,17.18,4.0461,378.39
142,21.5,15.5,-2.3429,1.2437,2.8499,425.34,100.31,0.24234,16.893,0.32427,0.30766,16.683,16.803,17.037,4.0461,383.35
142,22,15.43,-1.6571,1.2504,2.8722,424.38,100.3,0.2655,16.887,0.32433,0.30766,16.583,16.697,16.937,4.0461,384.62
142,22.5,15.7,-2.4571,1.258,3.617,421.73,100.26,0.34232,16.867,0.32446,0.30766,16.5,16.6,16.85,4.0461,386.43
142,23,15.64,-2.6857,1.2464,3.813,419.45,100.26,0.3721,16.857,0.32446,0.30766,16.417,16.523,16.783,4.0461,386.16
142,23.5,15.63,-1.6571,1.2603,3.9371,419.69,100.26,0.37096,16.833,0.32459,0.30766,16.347,16.44,16.703,4.0461,388.39
142,24,14.68,-3.4857,1.2649,3.1817,422.22,100.27,0.29778,16.827,0.32446,0.30766,16.307,16.403,16.667,4.0461,381.46
143,0.5,14.1,-3.2571,1.2609,2.7219,423,100.26,0.24417,16.82,0.32459,1.0453,16.223,16.337,16.617,4.3258,377.99
143,1,13.71,-3.0286,1.2571,2.5294,420.57,100.26,0.22941,16.79,0.32459,1.0453,16.113,16.24,16.55,4.3258,375.6
143,1.5,13.39,-3.2,1.2512,1.7614,425.85,100.24,0.14826,16.767,0.32465,1.0453,16,16.133,16.473,4.3258,372.52
143,2,13.26,-2,1.2223,2.2323,427.06,100.22,0.20843,16.733,0.32465,1.0453,15.877,16.02,16.393,4.3258,373.18
143,2.5,13.27,-2.0571,1.2058,2.0334,432.62,100.22,0.14635,16.697,0.32465,1.0453,15.783,15.923,16.313,4.3258,373.39
143,3,13.58,-1.8286,1.18,2.1916,427.51,100.23,0.19215,16.663,0.32465,1.0453,15.703,15.843,16.243,4.3258,373.84
143,3.5,13.63,-2.1714,1.1677,2.5901,425.85,100.24,0.21486,16.633,0.32459,1.0453,15.633,15.773,16.18,4.3258,374.18
143,4,13.57,-3.5429,1.1367,2.1407,430.9,100.25,0.13579,16.6,0.32465,1.0453,15.56,15.7,16.117,4.3258,371.35
143,4.5,11.84,-3.4857,1.1552,1.9868,441.65,100.25,0.14064,16.6,0.32465,1.0453,15.457,15.633,16.087,4.3258,364.67
143,5,11.74,-0.85714,1.1765,1.956,435.79,100.26,0.17674,16.553,0.32465,1.0453,15.323,15.51,15.99,4.3258,367.31
143,5.5,11.94,16.114,1.1894,2.3779,429.97,100.27,0.22646,16.507,0.32459,1.0453,15.24,15.413,15.907,4.3258,368.97
143,6,12.52,52.057,1.2037,2.5459,423.25,100.28,0.21611,16.46,0.32459,1.0453,15.22,15.357,15.837,4.3258,373
143,6.5,13.15,85.257,1.2272,2.4653,417.07,100.29,0.22888,16.413,0.32459,1.0453,15.27,15.373,15.79,4.3258,377.88
143,7,13.93,121.26,1.2433,2.7897,412.08,100.3,0.27092,16.373,0.32446,1.0453,15.357,15.423,15.773,4.3258,382.71
143,7.5,14.9,306.91,1.2728,2.9247,406.51,100.33,0.29548,16.34,0.32433,1.0453,15.48,15.51,15.777,4.3258,391.84
143,8,16.78,505.14,1.3043,3.6687,403.25,100.35,0.4538,16.287,0.32414,1.0453,15.72,15.673,15.803,4.3258,403.12
143,8.5,17.99,605.71,1.2373,3.408,400.85,100.37,0.38498,16.3,0.32388,1.0453,16.07,15.947,15.917,4.3258,409.84
143,9,19.02,685.71,1.2442,2.9032,399.98,100.39,0.2946,16.31,0.32356,1.0453,16.463,16.267,16.067,4.3258,418.68
143,9.5,18.65,428.97,1.2259,2.7102,399.89,100.41,0.1968,16.363,0.32331,1.0453,16.89,16.623,16.283,4.3258,411.53
143,10,19.64,720.57,1.2201,2.254,396.82,100.41,0.23821,16.327,0.32318,1.0453,17.063,16.78,16.38,4.3258,423.23
143,10.5,20.28,768.57,1.167,2.7839,399.06,100.41,0.23876,16.413,0.32273,1.0453,17.63,17.217,16.633,4.3258,425.64
143,11,20.48,772,1.1343,0.89645,400.34,100.42,0.25294,16.423,0.32235,1.0453,17.943,17.537,16.817,4.3258,428.31
143,11.5,21.49,984.57,1.1693,1.5041,402.02,100.43,0.22959,16.45,0.32203,1.0453,18.5,17.977,17.043,4.3258,439.06
143,12,21.92,1006.9,1.1711,1.751,401.91,100.43,0.29302,16.527,0.32152,1.0453,19.267,18.583,17.36,4.3258,441.68
143,12.5,22.22,1011.4,1.2096,2.5368,403.6,100.43,0.24618,16.633,0.32107,1.0453,19.997,19.193,17.727,4.3258,443
143,13,22.53,1024.6,1.2533,2.8843,402.9,100.43,0.26873,16.743,0.32063,1.0453,20.6,19.72,18.097,4.3258,445.58
143,13.5,22.82,993.71,1.2253,2.4914,402.13,100.43,0.30378,16.837,0.32018,1.0453,21.143,20.217,18.447,4.3258,445.85
143,14,22.38,794.29,1.2325,3.089,399.67,100.43,0.32111,17.007,0.31987,1.0453,21.54,20.663,18.84,4.3258,438.84
143,14.5,22.8,737.14,1.2849,3.0295,399.45,100.44,0.29883,17.103,0.31961,1.0453,21.73,20.843,19.087,4.3258,440.27
143,15,22.05,366.86,1.2734,2.647,401.6,100.45,0.21941,17.29,0.31936,1.0453,21.653,20.96,19.347,4.3258,425.32
143,15.5,21.09,164.4,1.3672,1.7094,404.79,100.45,0.11231,17.38,0.31948,1.0453,20.86,20.523,19.34,4.3258,416.58
143,16,21.17,342.46,1.4083,1.8008,400.45,100.47,0.15076,17.483,0.31967,1.0453,20.453,20.2,19.287,4.3258,422.15
143,16.5,22.7,359.37,1.2801,1.058,404.27,100.48,0.13844,17.52,0.31967,1.0453,20.287,20.003,19.183,4.3258,428.41
143,17,22.52,188.34,1.225,0.79889,405.84,100.49,0.11763,17.667,0.31955,1.0453,20.197,19.97,19.227,4.3258,420.04
143,17.5,22.66,337.71,1.384,1.2943,401.76,100.5,0.12027,17.713,0.31955,1.0453,20.047,19.827,19.17,4.3258,428.41
143,18,22.36,150,1.2785,0.604,408.06,100.53,0.18196,17.8,0.31936,1.0453,20.023,19.807,19.177,4.3258,421.67
143,18.5,19.85,31.829,1.3227,1.4897,411.22,100.61,0.13498,17.923,0.31936,1.0453,19.877,19.767,19.223,4.3258,409.07
143,19,19.32,21.314,1.3139,1.5974,412.43,100.69,0.1687,17.967,0.31942,1.0453,19.583,19.533,19.143,4.3258,405.86
143,19.5,18.24,4.5714,1.4018,0.88063,454.11,100.73,0.13106,17.997,0.31948,1.0453,19.35,19.32,19.04,4.3258,399.39
143,20,17.2,-3.7143,1.4168,1.5831,432.82,100.77,0.082555,18.043,0.31967,1.0453,19.113,19.137,18.96,4.3258,391.53
143,20.5,16.43,-3.1429,1.4498,0.71663,447.81,100.81,0.12657,18.053,0.31974,1.0453,18.79,18.87,18.82,4.3258,383.88
143,21,15.17,-3.8857,1.392,1.8089,462.01,100.86,0.12801,18.043,0.3198,1.0453,18.44,18.583,18.667,4.3258,379.36
143,21.5,14.08,-3.2,1.3038,2.2792,429.25,100.88,0.18883,18.03,0.31987,1.0453,18.143,18.31,18.5,4.3258,377.69
143,22,13.62,-3.2,1.2763,1.6647,426.92,100.91,0.14137,18.01,0.31987,1.0453,17.893,18.063,18.337,4.3258,375.06
143,22.5,13.48,-2.9143,1.2709,1.2292,428.16,100.95,0.060465,17.987,0.3198,1.0453,17.61,17.827,18.177,4.3258,368.89
143,23,13.58,-2.9143,1.2605,1.1062,426.32,100.98,0.072411,17.957,0.3198,1.0453,17.277,17.547,18.007,4.3258,365.24
143,23.5,12.94,-3.3143,1.2462,0.18682,451.23,101.01,0.084541,17.92,0.31961,1.0453,16.957,17.267,17.827,4.3258,360.83
143,24,12.5,-2.7429,1.2297,0.63015,493.29,101.03,0.077114,17.877,0.31955,1.0453,16.65,16.987,17.637,4.3258,358.68
144,0.5,11.73,-2.5143,1.1964,1.7384,489.75,101.06,0.062726,17.807,0.31955,0.96165,16.383,16.717,17.43,4.6712,360.8
144,1,11.57,-2.8,1.1593,1.9382,456.6,101.07,0.07461,17.74,0.31955,0.96165,16.19,16.513,17.25,4.6712,359.81
144,1.5,11.18,-2.9714,1.1642,2.205,432.11,101.09,0.081717,17.673,0.31955,0.96165,16.037,16.34,17.093,4.6712,361.43
144,2,11.22,-2.8571,1.1767,1.0735,432.6,101.09,0.09656,17.603,0.31955,0.96165,15.9,16.197,16.94,4.6712,361.17
144,2.5,11.1,-3.0286,1.1647,1.9783,419.23,101.12,0.16378,17.54,0.31955,0.96165,15.763,16.057,16.813,4.6712,361.45
144,3,11.32,-3.3143,1.1778,1.789,413.55,101.11,0.17437,17.46,0.31942,0.96165,15.673,15.937,16.68,4.6712,364.49
144,3.5,11.17,-3.3714,1.1661,1.6913,413.29,101.12,0.17042,17.4,0.31923,0.96165,15.61,15.867,16.59,4.6712,362
144,4,11.21,-3.3714,1.1612,2.3733,410.53,101.15,0.23482,17.333,0.3191,0.96165,15.527,15.773,16.487,4.6712,364.78
144,4.5,11,-3.3714,1.1517,2.0944,410.82,101.15,0.18313,17.267,0.3191,0.96165,15.473,15.713,16.403,4.6712,363.67
144,5,10.98,1.2,1.1463,2.3899,409.81,101.15,0.22899,17.197,0.3191,0.96165,15.407,15.637,16.32,4.6712,364.49
144,5.5,11.14,38.743,1.1426,2.3783,409.08,101.17,0.22441,17.133,0.3191,0.96165,15.363,15.583,16.243,4.6712,365.78
144,6,11.95,121.94,1.1776,2.5948,403.83,101.19,0.24013,17.053,0.31904,0.96165,15.333,15.53,16.167,4.6712,370.79
144,6.5,12.67,199.37,1.1966,3.7799,400.39,101.21,0.36767,16.98,0.31904,0.96165,15.367,15.533,16.11,4.6712,376.06
144,7,13.23,306.63,1.2026,4.0852,398.78,101.22,0.44114,16.93,0.31904,0.96165,15.463,15.583,16.087,4.6712,381.05
144,7.5,13.76,408.91,1.2081,3.9188,397.81,101.22,0.43717,16.877,0.31885,0.96165,15.6,15.673,16.09,4.6712,386.83
144,8,14.34,507.43,1.2196,3.9503,399.04,101.23,0.41603,16.837,0.31853,0.96165,15.81,15.83,16.133,4.6712,392.75
144,8.5,14.79,609.14,1.2164,3.4758,399.12,101.24,0.38069,16.82,0.31815,0.96165,16.093,16.04,16.21,4.6712,398.58
144,9,15.47,692,1.2425,2.8272,397.66,101.23,0.32717,16.81,0.3179,0.96165,16.42,16.297,16.32,4.6712,405.27
144,9.5,16.1,777.71,1.2529,2.3196,398.04,101.22,0.30454,16.803,0.31758,0.96165,16.8,16.6,16.457,4.6712,411.48
